,Unnamed: 0,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
1173,11,HA691,강원,1,1,217,2016년
1174,12,HA691,충북,1,2,451,2016년
1175,13,HA691,충남,2,2,882,2016년
1176,14,HA691,전북,4,4,"1,573",2016년
1177,15,HA691,전남,-,-,-,2016년
1178,16,HA691,경북,1,0,217,2016년
1179,17,HA691,경남,1,1,217,2016년
1180,18,HA691,제주,2,2,651,2016년
1181,19,HA691,세종,-,-,-,2016년
1182,2,HA691,계,170,164,"54,038",2017년
1183,3,HA691,서울,78,75,"26,865",2017년
1184,4,HA691,부산,7,7,"2,195",2017년
1185,5,HA691,인천,5,4,"1,603",2017년
1186,6,HA691,대구,2,2,463,2017년
1187,7,HA691,광주,3,3,"1,147",2017년
1188,8,HA691,대전,4,4,"1,293",2017년
1189,9,HA691,울산,3,3,"1,068",2017년
1190,10,HA691,경기,50,51,"13,586",2017년
1191,11,HA691,강원,3,3,994,2017년
1192,12,HA691,충북,1,1,442,2017년
1193,13,HA691,충남,2,2,883,2017년
1194,14,HA691,전북,2,2,692,2017년
1195,15,HA691,전남,1,1,230,2017년
1196,16,HA691,경북,3,2,984,2017년
1197,17,HA691,경남,5,2,"1,152",2017년
1198,18,HA691,제주,1,1,442,2017년
1199,19,HA691,세종,-,-,-,2017년
1200,2,HA691,계,198,200,"69,803",2018년
1201,3,HA691,서울,91,87,"32,242",2018년
1202,4,HA691,부산,12,15,"5,517",2018년
1203,5,HA691,인천,10,10,"3,647",2018년
1204,6,HA691,대구,2,2,451,2018년
1205,7,HA691,광주,5,7,"2,863",2018년
1206,8,HA691,대전,4,2,"1,096",2018년
1207,9,HA691,울산,2,2,691,2018년
1208,10,HA691,경기,50,54,"14,422",2018년
1209,11,HA691,강원,3,2,"1,343",2018년
1210,12,HA691,충북,7,7,"2,763",2018년
1211,13,HA691,충남,4,2,"1,136",2018년
1212,14,HA691,전북,1,1,466,2018년
1213,15,HA691,전남,-,-,-,2018년
1214,16,HA691,경북,5,3,"1,551",2018년
1215,17,HA691,경남,3,2,"1,155",2018년
1216,18,HA691,제주,2,2,461,2018년
1217,19,HA691,세종,-,-,-,2018년
1218,2,HA691,계,196,194,"70,186",2019년
1219,3,HA691,서울,93,96,"32,463",2019년
1220,4,HA691,부산,13,13,"4,369",2019년
1221,5,HA691,인천,5,4,"1,157",2019년
1222,6,HA691,대구,-,-,-,2019년
1223,7,HA691,광주,1,1,496,2019년
1224,8,HA691,대전,2,1,451,2019년
1225,9,HA691,울산,1,1,358,2019년
1226,10,HA691,경기,49,54,"16,563",2019년
1227,11,HA691,강원,1,1,248,2019년
1228,12,HA691,충북,4,4,"1,886",2019년
1229,13,HA691,충남,9,8,"6,171",2019년
1230,14,HA691,전북,5,5,"2,234",2019년
1231,15,HA691,전남,5,2,"1,319",2019년
1232,16,HA691,경북,6,3,"1,974",2019년
1233,17,HA691,경남,2,1,496,2019년
1234,18,HA691,제주,-,-,-,2019년
1235,19,HA691,세종,-,-,-,2019년
1236,2,HA691,계,189,185,"67,713",2020년
1237,3,HA691,서울,89,88,"34,927",2020년
1238,4,HA691,부산,5,5,"1,722",2020년
1239,5,HA691,인천,6,6,"2,066",2020년
1240,6,HA691,대구,5,5,"1,510",2020년
1241,7,HA691,광주,1,1,510,2020년
1242,8,HA691,대전,2,2,696,2020년
1243,9,HA691,울산,1,1,368,2020년
1244,10,HA691,경기,56,60,"16,595",2020년
1245,11,HA691,강원,2,2,593,2020년
1246,12,HA691,충북,3,3,998,2020년
1247,13,HA691,충남,7,6,"4,464",2020년
1248,14,HA691,전북,-,-,-,2020년
1249,15,HA691,전남,-,-,-,2020년
1250,16,HA691,경북,1,1,491,2020년
1251,17,HA691,경남,11,6,"2,772",2020년
1252,18,HA691,제주,-,-,-,2020년
1253,19,HA691,세종,-,-,-,2020년
1254,2,HA691,계,199,208,"74,624",2021년
1255,3,HA691,서울,99,103,"37,291",2021년
1256,4,HA691,부산,9,9,"2,841",2021년
1257,5,HA691,인천,8,8,"2,627",2021년
1258,6,HA691,대구,3,3,"1,036",2021년
1259,7,HA691,광주,3,3,"1,789",2021년
1260,8,HA691,대전,3,2,"1,204",2021년
1261,9,HA691,울산,-,-,-,2021년
1262,10,HA691,경기,62,66,"22,498",2021년
1263,11,HA691,강원,1,2,453,2021년
1264,12,HA691,충북,3,3,"1,271",2021년
1265,13,HA691,충남,5,4,"1,315",2021년
1266,14,HA691,전북,1,1,518,2021년
1267,15,HA691,전남,-,-,-,2021년
1268,16,HA691,경북,1,0,362,2021년
1269,17,HA691,경남,2,1,514,2021년
1270,18,HA691,제주,-,-,-,2021년
1271,19,HA691,세종,2,2,905,2021년
1272,2,HA692,계,86,87,"33,207",2010년
1273,3,HA692,서울,61,62,"23,792",2010년
1274,4,HA692,부산,2,2,891,2010년
1275,5,HA692,인천,-,-,-,2010년
1276,6,HA692,대구,1,1,446,2010년
1277,7,HA692,광주,-,-,-,2010년
1278,8,HA692,대전,1,1,446,2010년
1279,9,HA692,울산,-,-,-,2010년
1280,10,HA692,경기,17,17,"6,383",2010년
1281,11,HA692,강원,-,-,-,2010년
1282,12,HA692,충북,-,-,-,2010년
1283,13,HA692,충남,1,1,223,2010년
1284,14,HA692,전북,2,2,839,2010년
1285,15,HA692,경북,-,-,-,2010년
1286,16,HA692,경남,1,0,189,2010년
1287,17,HA692,제주,-,-,-,2010년
1288,2,HA692,계,98,100,"39,586",2011년
1289,3,HA692,서울,70,68,"27,140",2011년
1290,4,HA692,부산,-,-,-,2011년
1291,5,HA692,인천,3,3,"1,476",2011년
1292,6,HA692,대구,1,1,446,2011년
1293,7,HA692,광주,-,-,-,2011년
1294,8,HA692,대전,1,1,430,2011년
1295,9,HA692,울산,-,-,-,2011년
1296,10,HA692,경기,22,22,"7,962",2011년
1297,11,HA692,강원,2,2,902,2011년
1298,12,HA692,충북,-,-,-,2011년
1299,13,HA692,충남,2,3,"1,230",2011년
1300,14,HA692,전북,-,-,-,2011년
1301,15,HA692,경북,-,-,-,2011년
1302,16,HA692,경남,-,-,-,2011년
1303,17,HA692,제주,-,-,-,2011년
1304,2,HA692,계,103,100,"40,607",2012년
1305,3,HA692,서울,70,66,"26,912",2012년
1306,4,HA692,부산,2,2,821,2012년
1307,5,HA692,인천,2,2,821,2012년
1308,6,HA692,대구,1,1,547,2012년
1309,7,HA692,광주,1,1,547,2012년
1310,8,HA692,대전,1,0,246,2012년
1311,9,HA692,울산,-,-,-,2012년
1312,10,HA692,경기,19,19,"7,031",2012년
1313,11,HA692,강원,-,-,-,2012년
1314,12,HA692,충북,-,-,-,2012년
1315,13,HA692,충남,1,1,547,2012년
1316,14,HA692,전북,6,6,"2,681",2012년
1317,15,HA692,경북,1,1,454,2012년
1318,16,HA692,경남,-,-,-,2012년
1319,17,HA692,제주,-,-,-,2012년
1320,2,HA692,계,117,121,"52,848",2013년
1321,3,HA692,서울,93,94,"42,563",2013년
1322,4,HA692,부산,4,4,"1,666",2013년
1323,5,HA692,인천,1,1,538,2013년
1324,6,HA692,대구,3,3,"1,336",2013년
1325,7,HA692,광주,-,-,-,2013년
1326,8,HA692,대전,-,-,-,2013년
1327,9,HA692,울산,-,-,-,2013년
1328,10,HA692,경기,12,15,"4,587",2013년
1329,11,HA692,강원,-,-,-,2013년
1330,12,HA692,충북,-,-,-,2013년
1331,13,HA692,충남,2,2,807,2013년
1332,14,HA692,전북,1,0,274,2013년
1333,15,HA692,경북,1,1,538,2013년
1334,16,HA692,경남,-,-,-,2013년
1335,17,HA692,제주,1,1,538,2013년
1336,2,HA692,계,118,112,"49,219",2014년
1337,3,HA692,서울,81,77,"33,365",2014년
1338,4,HA692,부산,4,4,"1,832",2014년
1339,5,HA692,인천,3,3,"1,700",2014년
1340,6,HA692,대구,2,2,"1,141",2014년
1341,7,HA692,광주,-,-,-,2014년
1342,8,HA692,대전,7,6,"2,931",2014년
1343,9,HA692,울산,-,-,-,2014년
1344,10,HA692,경기,18,18,"6,928",2014년
1345,11,HA692,강원,1,1,548,2014년
1346,12,HA692,충북,-,-,-,2014년
1347,13,HA692,충남,-,-,-,2014년
1348,14,HA692,전북,-,-,-,2014년
1349,15,HA692,경북,-,-,-,2014년
1350,16,HA692,경남,-,-,-,2014년
1351,17,HA692,제주,2,2,773,2014년
1352,2,HA692,계,110,106,"50,319",2015년
1353,3,HA692,서울,93,89,"41,914",2015년
1354,4,HA692,부산,5,5,"2,031",2015년
1355,5,HA692,인천,1,1,580,2015년
1356,6,HA692,대구,-,-,-,2015년
1357,7,HA692,광주,-,-,-,2015년
1358,8,HA692,대전,2,2,837,2015년
1359,9,HA692,울산,-,-,-,2015년
1360,10,HA692,경기,5,6,"2,930",2015년
1361,11,HA692,강원,-,-,-,2015년
1362,12,HA692,충북,-,-,-,2015년
1363,13,HA692,충남,2,2,866,2015년
1364,14,HA692,전북,2,2,"1,161",2015년
1365,15,HA692,경북,-,-,-,2015년
1366,16,HA692,경남,-,-,-,2015년
1367,17,HA692,제주,-,-,-,2015년
1368,2,HA692,계,136,134,"63,805",2016년
1369,3,HA692,서울,106,102,"47,046",2016년
1370,4,HA692,부산,4,4,"1,743",2016년
1371,5,HA692,인천,3,2,"1,472",2016년
1372,6,HA692,대구,3,3,"1,472",2016년
1373,7,HA692,광주,-,-,-,2016년
1374,8,HA692,대전,4,4,"3,211",2016년
1375,9,HA692,울산,-,-,-,2016년
1376,10,HA692,경기,10,12,"5,474",2016년
1377,11,HA692,강원,1,0,283,2016년
1378,12,HA692,충북,-,-,-,2016년
1379,13,HA692,충남,3,2,"1,384",2016년
1380,14,HA692,전북,1,1,589,2016년
1381,15,HA692,경북,-,-,-,2016년
1382,16,HA692,경남,3,3,"1,132",2016년
1383,17,HA692,제주,-,-,-,2016년
1384,2,HA692,계,120,119,"54,007",2017년
1385,3,HA692,서울,98,95,"42,803",2017년
1386,4,HA692,부산,8,8,"3,204",2017년
1387,5,HA692,인천,5,4,"2,823",2017년
1388,6,HA692,대구,1,1,599,2017년
1389,7,HA692,광주,-,-,-,2017년
1390,8,HA692,대전,2,2,"1,419",2017년
1391,9,HA692,울산,1,1,294,2017년
1392,10,HA692,경기,3,4,"1,447",2017년
1393,11,HA692,강원,-,-,-,2017년
1394,12,HA692,충북,1,1,294,2017년
1395,13,HA692,충남,1,2,817,2017년
1396,14,HA692,전북,-,-,-,2017년
1397,15,HA692,경북,-,-,-,2017년
1398,16,HA692,경남,1,0,305,2017년
1399,17,HA692,제주,-,-,-,2017년
1400,2,HA692,계,134,136,"70,217",2018년
1401,3,HA692,서울,104,102,"52,988",2018년
1402,4,HA692,부산,7,7,"2,479",2018년
1403,5,HA692,인천,2,2,"1,220",2018년
1404,6,HA692,대구,4,4,"2,070",2018년
1405,7,HA692,광주,1,1,631,2018년
1406,8,HA692,대전,2,2,"1,720",2018년
1407,9,HA692,울산,-,-,-,2018년
1408,10,HA692,경기,11,14,"7,214",2018년
1409,11,HA692,강원,1,1,587,2018년
1410,12,HA692,충북,-,-,-,2018년
1411,13,HA692,충남,-,-,-,2018년
1412,14,HA692,전북,-,-,-,2018년
1413,15,HA692,경북,-,-,-,2018년
1414,16,HA692,경남,3,2,"1,308",2018년
1415,17,HA692,제주,-,-,-,2018년
1416,2,HA692,계,124,120,"67,684",2019년
1417,3,HA692,서울,101,102,"56,083",2019년
1418,4,HA692,부산,3,3,"1,472",2019년
1419,5,HA692,인천,-,-,-,2019년
1420,6,HA692,대구,-,-,-,2019년
1421,7,HA692,광주,-,-,-,2019년
1422,8,HA692,대전,4,4,"2,886",2019년
1423,9,HA692,울산,1,1,472,2019년
1424,10,HA692,경기,8,7,"4,248",2019년
1425,11,HA692,강원,1,1,315,2019년
1426,12,HA692,충북,-,-,-,2019년
1427,13,HA692,충남,1,1,595,2019년
1428,14,HA692,전북,-,-,-,2019년
1429,15,HA692,경북,-,-,-,2019년
1430,16,HA692,경남,5,2,"1,612",2019년
1431,17,HA692,제주,-,-,-,2019년
1432,2,HA692,계,127,129,"70,458",2020년
1433,3,HA692,서울,93,95,"50,574",2020년
1434,4,HA692,부산,6,6,"2,956",2020년
1435,5,HA692,인천,2,2,"1,229",2020년
1436,6,HA692,대구,3,3,"1,597",2020년
1437,7,HA692,광주,-,-,-,2020년
1438,8,HA692,대전,6,6,"4,678",2020년
1439,9,HA692,울산,-,-,-,2020년
1440,10,HA692,경기,13,14,"7,830",2020년
1441,11,HA692,강원,1,1,325,2020년
1442,12,HA692,충북,-,-,-,2020년
1443,13,HA692,충남,1,1,307,2020년
1444,14,HA692,전북,-,-,-,2020년
1445,15,HA692,경북,-,-,-,2020년
1446,16,HA692,경남,2,2,962,2020년
1447,17,HA692,제주,-,-,-,2020년
1448,2,HA692,계,111,114,"60,959",2021년
1449,3,HA692,서울,84,84,"46,237",2021년
1450,4,HA692,부산,10,12,"6,217",2021년
1451,5,HA692,인천,4,4,"2,500",2021년
1452,6,HA692,대구,1,1,343,2021년
1453,7,HA692,광주,-,-,-,2021년
1454,8,HA692,대전,2,1,935,2021년
1455,9,HA692,울산,-,-,-,2021년
1456,10,HA692,경기,6,7,"2,894",2021년
1457,11,HA692,강원,-,-,-,2021년
1458,12,HA692,충북,2,2,841,2021년
1459,13,HA692,충남,1,1,307,2021년
1460,14,HA692,전북,-,-,-,2021년
1461,15,HA692,경북,-,-,-,2021년
1462,16,HA692,경남,1,1,685,2021년
1463,17,HA692,제주,-,-,-,2021년
1464,2,HA693,계,55,52,"25,933",2010년
1465,3,HA693,서울,42,38,"19,478",2010년
1466,4,HA693,부산,1,1,558,2010년
1467,5,HA693,인천,1,1,558,2010년
1468,6,HA693,대구,2,2,"1,115",2010년
1469,7,HA693,대전,3,3,"1,611",2010년
1470,8,HA693,울산,-,-,-,2010년
1471,9,HA693,경기,5,5,"2,056",2010년
1472,10,HA693,강원,-,-,-,2010년
1473,11,HA693,충북,-,-,-,2010년
1474,12,HA693,충남,-,-,-,2010년
1475,13,HA693,전북,1,1,558,2010년
1476,14,HA693,경북,-,-,-,2010년
1477,15,HA693,경남,-,-,-,2010년
1478,16,HA693,제주,-,-,-,2010년
1479,17,HA693,세종,-,-,-,2010년
1480,2,HA693,계,41,42,"24,327",2011년
1481,3,HA693,서울,25,24,"14,650",2011년
1482,4,HA693,부산,1,1,613,2011년
1483,5,HA693,인천,3,3,"1,815",2011년
1484,6,HA693,대구,-,-,-,2011년
1485,7,HA693,대전,1,1,613,2011년
1486,8,HA693,울산,-,-,-,2011년
1487,9,HA693,경기,7,8,"4,540",2011년
1488,10,HA693,강원,-,-,-,2011년
1489,11,HA693,충북,-,-,-,2011년
1490,12,HA693,충남,1,1,306,2011년
1491,13,HA693,전북,1,1,613,2011년
1492,14,HA693,경북,-,-,-,2011년
1493,15,HA693,경남,1,1,589,2011년
1494,16,HA693,제주,1,1,589,2011년
1495,17,HA693,세종,-,-,-,2011년
1496,2,HA693,계,36,35,"23,260",2012년
1497,3,HA693,서울,23,20,"14,075",2012년
1498,4,HA693,부산,-,-,-,2012년
1499,5,HA693,인천,4,4,"2,322",2012년
1500,6,HA693,대구,1,1,678,2012년
1501,7,HA693,대전,3,3,"1,921",2012년
1502,8,HA693,울산,-,-,-,2012년
1503,9,HA693,경기,5,5,"2,961",2012년
1504,10,HA693,강원,-,-,-,2012년
1505,11,HA693,충북,-,-,-,2012년
1506,12,HA693,충남,-,-,-,2012년
1507,13,HA693,전북,-,-,-,2012년
1508,14,HA693,경북,-,-,-,2012년
1509,15,HA693,경남,-,-,-,2012년
1510,16,HA693,제주,1,2,"1,304",2012년
1511,17,HA693,세종,-,-,-,2012년
1512,2,HA693,계,53,52,"35,233",2013년
1513,3,HA693,서울,38,36,"24,703",2013년
1514,4,HA693,부산,-,-,-,2013년
1515,5,HA693,인천,1,1,694,2013년
1516,6,HA693,대구,3,3,"2,018",2013년
1517,7,HA693,대전,-,-,-,2013년
1518,8,HA693,울산,1,1,"1,000",2013년
1519,9,HA693,경기,8,8,"5,187",2013년
1520,10,HA693,강원,-,-,-,2013년
1521,11,HA693,충북,-,-,-,2013년
1522,12,HA693,충남,1,1,631,2013년
1523,13,HA693,전북,-,-,-,2013년
1524,14,HA693,경북,-,-,-,2013년
1525,15,HA693,경남,-,-,-,2013년
1526,16,HA693,제주,2,2,"1,000",2013년
1527,17,HA693,세종,-,-,-,2013년
1528,2,HA693,계,49,48,"31,462",2014년
1529,3,HA693,서울,30,28,"19,390",2014년
1530,4,HA693,부산,1,1,707,2014년
1531,5,HA693,인천,1,1,680,2014년
1532,6,HA693,대구,2,2,"1,414",2014년
1533,7,HA693,대전,-,-,-,2014년
1534,8,HA693,울산,-,-,-,2014년
1535,9,HA693,경기,11,11,"6,844",2014년
1536,10,HA693,강원,-,-,-,2014년
1537,11,HA693,충북,1,1,707,2014년
1538,12,HA693,충남,-,-,-,2014년
1539,13,HA693,전북,1,1,707,2014년
1540,14,HA693,경북,-,-,-,2014년
1541,15,HA693,경남,1,1,680,2014년
1542,16,HA693,제주,1,1,334,2014년
1543,17,HA693,세종,-,-,-,2014년
1544,2,HA693,계,50,50,"32,903",2015년
1545,3,HA693,서울,35,36,"24,031",2015년
1546,4,HA693,부산,-,-,-,2015년
1547,5,HA693,인천,1,1,719,2015년
1548,6,HA693,대구,3,3,"2,146",2015년
1549,7,HA693,대전,-,-,-,2015년
1550,8,HA693,울산,-,-,-,2015년
1551,9,HA693,경기,10,10,"5,647",2015년
1552,10,HA693,강원,-,-,-,2015년
1553,11,HA693,충북,1,1,360,2015년
1554,12,HA693,충남,-,-,-,2015년
1555,13,HA693,전북,-,-,-,2015년
1556,14,HA693,경북,-,-,-,2015년
1557,15,HA693,경남,-,-,-,2015년
1558,16,HA693,제주,-,-,-,2015년
1559,17,HA693,세종,-,-,-,2015년
1560,2,HA693,계,56,60,"40,706",2016년
1561,3,HA693,서울,40,42,"28,948",2016년
1562,4,HA693,부산,-,-,-,2016년
1563,5,HA693,인천,6,7,"5,079",2016년
1564,6,HA693,대구,-,-,-,2016년
1565,7,HA693,대전,-,-,-,2016년
1566,8,HA693,울산,1,1,547,2016년
1567,9,HA693,경기,9,8,"5,094",2016년
1568,10,HA693,강원,-,-,-,2016년
1569,11,HA693,충북,-,-,-,2016년
1570,12,HA693,충남,-,-,-,2016년
1571,13,HA693,전북,-,-,-,2016년
1572,14,HA693,경북,-,-,-,2016년
1573,15,HA693,경남,1,1,"1,038",2016년
1574,16,HA693,제주,-,-,-,2016년
1575,17,HA693,세종,-,-,-,2016년
1576,2,HA693,계,62,63,"41,161",2017년
1577,3,HA693,서울,42,42,"27,950",2017년
1578,4,HA693,부산,3,3,"2,215",2017년
1579,5,HA693,인천,7,6,"4,869",2017년
1580,6,HA693,대구,2,4,"1,710",2017년
1581,7,HA693,대전,-,-,-,2017년
1582,8,HA693,울산,-,-,-,2017년
1583,9,HA693,경기,7,7,"3,715",2017년
1584,10,HA693,강원,-,-,-,2017년
1585,11,HA693,충북,1,1,702,2017년
1586,12,HA693,충남,-,-,-,2017년
1587,13,HA693,전북,-,-,-,2017년
1588,14,HA693,경북,-,-,-,2017년
1589,15,HA693,경남,-,-,-,2017년
1590,16,HA693,제주,-,-,-,2017년
1591,17,HA693,세종,-,-,-,2017년
1592,2,HA693,계,68,68,"48,808",2018년
1593,3,HA693,서울,43,42,"33,584",2018년
1594,4,HA693,부산,-,-,-,2018년
1595,5,HA693,인천,2,2,"1,471",2018년
1596,6,HA693,대구,-,-,-,2018년
1597,7,HA693,대전,-,-,-,2018년
1598,8,HA693,울산,-,-,-,2018년
1599,9,HA693,경기,19,19,"10,940",2018년
1600,10,HA693,강원,-,-,-,2018년
1601,11,HA693,충북,2,3,"1,559",2018년
1602,12,HA693,충남,-,-,-,2018년
1603,13,HA693,전북,-,-,-,2018년
1604,14,HA693,경북,-,-,-,2018년
1605,15,HA693,경남,1,0,497,2018년
1606,16,HA693,제주,1,1,756,2018년
1607,17,HA693,세종,-,-,-,2018년
1608,2,HA693,계,58,58,"45,590",2019년
1609,3,HA693,서울,42,40,"33,421",2019년
1610,4,HA693,부산,1,1,787,2019년
1611,5,HA693,인천,1,1,358,2019년
1612,6,HA693,대구,-,-,-,2019년
1613,7,HA693,대전,-,-,-,2019년
1614,8,HA693,울산,1,1,590,2019년
1615,9,HA693,경기,10,11,"8,114",2019년
1616,10,HA693,강원,-,-,-,2019년
1617,11,HA693,충북,1,1,818,2019년
1618,12,HA693,충남,-,-,-,2019년
1619,13,HA693,전북,-,-,-,2019년
1620,14,HA693,경북,1,1,787,2019년
1621,15,HA693,경남,-,-,-,2019년
1622,16,HA693,제주,1,1,715,2019년
1623,17,HA693,세종,-,-,-,2019년
1624,2,HA693,계,50,65,"46,785",2020년
1625,3,HA693,서울,21,31,"21,062",2020년
1626,4,HA693,부산,1,1,847,2020년
1627,5,HA693,인천,3,5,"3,824",2020년
1628,6,HA693,대구,3,4,"2,965",2020년
1629,7,HA693,대전,-,-,-,2020년
1630,8,HA693,울산,1,1,787,2020년
1631,9,HA693,경기,16,16,"12,489",2020년
1632,10,HA693,강원,1,2,814,2020년
1633,11,HA693,충북,2,2,"1,694",2020년
1634,12,HA693,충남,-,-,-,2020년
1635,13,HA693,전북,-,-,-,2020년
1636,14,HA693,경북,-,-,-,2020년
1637,15,HA693,경남,1,1,847,2020년
1638,16,HA693,제주,2,2,"1,456",2020년
1639,17,HA693,세종,-,-,-,2020년
1640,2,HA693,계,61,62,"50,424",2021년
1641,3,HA693,서울,34,32,"28,444",2021년
1642,4,HA693,부산,4,4,"3,210",2021년
1643,5,HA693,인천,-,-,-,2021년
1644,6,HA693,대구,3,4,"2,363",2021년
1645,7,HA693,대전,2,2,"1,228",2021년
1646,8,HA693,울산,2,2,"2,578",2021년
1647,9,HA693,경기,13,13,"9,306",2021년
1648,10,HA693,강원,-,-,-,2021년
1649,11,HA693,충북,-,-,-,2021년
1650,12,HA693,충남,-,-,-,2021년
1651,13,HA693,전북,-,-,-,2021년
1652,14,HA693,경북,-,-,-,2021년
1653,15,HA693,경남,1,2,"1,719",2021년
1654,16,HA693,제주,1,1,826,2021년
1655,17,HA693,세종,1,1,751,2021년
1656,2,HA694,계,15,15,"9,389",2010년
1657,3,HA694,서울,13,13,"8,220",2010년
1658,4,HA694,부산,-,-,-,2010년
1659,5,HA694,인천,-,-,-,2010년
1660,6,HA694,대구,1,1,639,2010년
1661,7,HA694,울산,-,-,-,2010년
1662,8,HA694,경기,-,-,-,2010년
1663,9,HA694,강원,-,-,-,2010년
1664,10,HA694,충북,-,-,-,2010년
1665,11,HA694,전북,-,-,-,2010년
1666,12,HA694,경북,1,1,529,2010년
1667,13,HA694,경남,-,-,-,2010년
1668,14,HA694,제주,-,-,-,2010년
1669,2,HA694,계,14,14,"9,675",2011년
1670,3,HA694,서울,7,7,"4,880",2011년
1671,4,HA694,부산,-,-,-,2011년
1672,5,HA694,인천,-,-,-,2011년
1673,6,HA694,대구,3,3,"2,091",2011년
1674,7,HA694,울산,-,-,-,2011년
1675,8,HA694,경기,3,3,"2,033",2011년
1676,9,HA694,강원,-,-,-,2011년
1677,10,HA694,충북,1,1,670,2011년
1678,11,HA694,전북,-,-,-,2011년
1679,12,HA694,경북,-,-,-,2011년
1680,13,HA694,경남,-,-,-,2011년
1681,14,HA694,제주,-,-,-,2011년
1682,2,HA694,계,11,11,"8,843",2012년
1683,3,HA694,서울,6,6,"4,460",2012년
1684,4,HA694,부산,-,-,-,2012년
1685,5,HA694,인천,-,-,-,2012년
1686,6,HA694,대구,1,1,697,2012년
1687,7,HA694,울산,2,2,"2,211",2012년
1688,8,HA694,경기,-,-,-,2012년
1689,9,HA694,강원,-,-,-,2012년
1690,10,HA694,충북,1,1,737,2012년
1691,11,HA694,전북,-,-,-,2012년
1692,12,HA694,경북,-,-,-,2012년
1693,13,HA694,경남,-,-,-,2012년
1694,14,HA694,제주,1,1,737,2012년
1695,2,HA694,계,15,15,"9,692",2013년
1696,3,HA694,서울,7,7,"5,078",2013년
1697,4,HA694,부산,-,-,-,2013년
1698,5,HA694,인천,2,2,"1,538",2013년
1699,6,HA694,대구,1,1,784,2013년
1700,7,HA694,울산,3,3,"1,508",2013년
1701,8,HA694,경기,-,-,-,2013년
1702,9,HA694,강원,-,-,-,2013년
1703,10,HA694,충북,-,-,-,2013년
1704,11,HA694,전북,-,-,-,2013년
1705,12,HA694,경북,-,-,-,2013년
1706,13,HA694,경남,2,2,784,2013년
1707,14,HA694,제주,-,-,-,2013년
1708,2,HA694,계,19,19,"14,006",2014년
